PMS: PM1; PMS: PM2.5; PMS: PM10;-; OPC: PM1; OPC: PM2.5; OPC: PM10;-;Tiempo 
13;18;18;-;4.74182;5.35469;19.1896;-;01:44:09
13;18;18;-;5.60144;6.30431;7.47907;-;01:44:10
13;18;18;-;5.66336;6.52493;8.12719;-;01:44:11
13;18;18;-;5.2854;6.15129;6.72045;-;01:44:12
13;18;18;-;5.49393;6.3955;6.96154;-;01:44:13
 18;18;14;-;5.3645;5.69504;0;-;01:53:12
12;15;15;-;5.04014;5.8381;6.54372;-;01:53:13
12;15;15;-;4.76272;5.2325;5.65072;-;01:53:14
12;15;15;-;4.72979;5.13683;5.4688;-;01:53:15
12;16;16;-;4.82739;5.37181;5.47485;-;01:53:16
12;16;16;-;4.73579;5.63454;6.29377;-;01:53:17
12;16;16;-;4.90547;5.41442;8.06689;-;01:53:18
12;17;17;-;4.59249;5.24494;5.42959;-;01:53:19
12;17;17;-;4.64956;5.42716;6.64038;-;01:53:20
12;17;17;-;3.91952;4.55636;7.28262;-;01:53:21
12;17;17;-;4.87304;5.44407;6.48744;-;01:53:22
13;18;18;-;5.34666;5.96302;6.06398;-;01:53:23
 12;17;20;-;4.26657;4.35883;0;-;02:02:22
12;17;20;-;5.64368;6.43799;8.87784;-;02:02:23
12;15;15;-;4.86723;5.4913;5.99247;-;02:02:24
12;16;16;-;4.46773;5.04528;6.15149;-;02:02:25
12;16;17;-;4.28349;4.91164;6.01603;-;02:02:26
13;16;17;-;4.89446;5.54881;5.71912;-;02:02:27
12;16;17;-;4.31446;4.63564;4.64435;-;02:02:28
12;16;16;-;3.90085;4.38895;4.48951;-;02:02:29
13;18;18;-;4.38306;4.83868;4.88389;-;02:02:30
13;18;18;-;4.76884;5.67386;7.21656;-;02:02:31
6;10;10;-;4.19011;4.62732;7.50878;-;02:02:32
13;18;18;-;4.47147;5.22214;7.00936;-;02:02:33
 14;15;16;-;5.1849;5.30646;0;-;02:11:32
12;12;16;-;4.73491;5.31824;5.38265;-;02:11:33
11;14;16;-;4.6784;5.20264;5.30766;-;02:11:34
11;14;15;-;4.10224;4.86167;6.11446;-;02:11:35
12;15;16;-;4.66426;5.24736;5.63383;-;02:11:36
12;15;16;-;4.30917;4.8764;5.28578;-;02:11:37
12;15;16;-;4.60788;5.12603;5.57253;-;02:11:38
11;14;15;-;4.36902;4.99038;5.6741;-;02:11:39
11;14;15;-;4.69875;5.4055;6.68955;-;02:11:40
11;14;15;-;4.8675;5.54201;6.70347;-;02:11:41
11;14;15;-;4.34846;4.77909;5.34891;-;02:11:42
11;14;15;-;4.45552;5.06859;6.29303;-;02:11:43
 16;16;17;-;5.94074;7.00568;0;-;02:20:42
11;16;17;-;4.35188;5.00579;5.72737;-;02:20:43
11;16;17;-;4.50598;5.143;5.79516;-;02:20:44
11;16;17;-;4.88763;5.51026;6.15927;-;02:20:45
12;17;18;-;4.85698;5.60995;6.33;-;02:20:46
12;17;18;-;4.78562;5.25036;5.27052;-;02:20:47
12;16;17;-;5.1536;6.13288;8.50953;-;02:20:48
11;15;16;-;4.0315;4.61719;5.00161;-;02:20:49
11;15;16;-;4.51215;5.3148;8.97841;-;02:20:50
11;15;16;-;4.96376;5.78896;6.09912;-;02:20:51
11;15;16;-;3.71322;4.39394;5.11167;-;02:20:52
11;15;16;-;4.85493;5.70679;6.19081;-;02:20:53
 15;15;16;-;5.99455;8.10122;0;-;02:29:52
11;16;16;-;4.82636;5.4843;6.56405;-;02:29:53
11;16;16;-;4.56797;5.33682;11.0869;-;02:29:54
11;16;16;-;4.97031;5.4217;5.45327;-;02:29:55
12;17;17;-;4.58985;5.33743;9.10496;-;02:29:56
12;17;17;-;5.73769;6.24294;6.26337;-;02:29:57
12;17;17;-;4.69952;5.70958;6.14819;-;02:29:58
11;16;16;-;5.24018;5.93361;6.12214;-;02:29:59
11;16;16;-;5.16746;5.98429;8.62324;-;02:30:00
12;16;16;-;5.04126;5.73069;6.74729;-;02:30:01
12;16;16;-;4.9037;5.93497;8.80561;-;02:30:02
12;16;16;-;4.89543;5.40177;5.43466;-;02:30:03
 12;12;22;-;6.27042;11.0399;0;-;02:39:02
9;18;19;-;4.79197;5.37774;5.47244;-;02:39:03
10;16;17;-;5.5412;6.2578;6.51399;-;02:39:04
10;16;17;-;4.61999;5.32957;5.77286;-;02:39:05
11;15;16;-;5.55732;6.34453;7.09449;-;02:39:06
11;15;16;-;4.74201;5.32191;5.3592;-;02:39:07
11;13;15;-;4.57674;5.41407;5.9656;-;02:39:08
11;13;15;-;5.08242;5.76929;6.2244;-;02:39:09
11;13;15;-;4.85849;5.44475;6.47974;-;02:39:10
11;13;15;-;4.83491;5.41241;7.93032;-;02:39:11
10;13;13;-;5.08984;5.83779;6.09397;-;02:39:12
10;13;13;-;5.46241;6.13255;6.2192;-;02:39:13
 13;13;12;-;5.86379;5.89114;0;-;02:48:12
9;12;12;-;5.59156;6.00861;6.01523;-;02:48:13
9;12;12;-;5.06565;5.69142;5.86228;-;02:48:14
9;12;12;-;4.52965;5.15529;5.31965;-;02:48:15
10;13;13;-;5.19774;5.59596;5.68734;-;02:48:16
10;13;13;-;5.02366;5.91258;7.64195;-;02:48:17
10;13;13;-;5.7228;6.48481;7.96328;-;02:48:18
9;12;12;-;4.74482;5.74409;6.61123;-;02:48:19
9;12;12;-;5.13433;5.7991;7.11883;-;02:48:20
9;12;12;-;5.07499;5.81238;5.98475;-;02:48:21
9;12;12;-;5.08665;5.59322;5.74866;-;02:48:22
9;12;12;-;5.06488;5.8734;6.0641;-;02:48:23
 13;13;12;-;5.64433;5.7332;0;-;02:57:22
8;12;12;-;4.79186;5.44926;5.70373;-;02:57:23
8;12;12;-;4.99707;5.84386;6.38052;-;02:57:24
8;12;12;-;5.30124;6.02532;6.15036;-;02:57:25
9;13;13;-;5.36517;6.22445;6.54221;-;02:57:26
9;13;13;-;5.14103;5.89609;6.15792;-;02:57:27
9;13;13;-;5.19003;5.6691;5.75998;-;02:57:28
8;12;12;-;4.93172;5.76793;6.23531;-;02:57:29
8;12;12;-;5.09406;5.68003;5.99552;-;02:57:30
9;12;12;-;5.43796;6.03646;11.0433;-;02:57:31
9;12;12;-;5.25766;5.92237;6.23474;-;02:57:32
9;12;12;-;5.01197;5.82818;8.19301;-;02:57:33
 16;18;18;-;5.41941;5.43939;0;-;03:06:32
13;17;18;-;5.95968;6.72221;19.2602;-;03:06:33
13;17;18;-;4.97357;5.66919;6.16341;-;03:06:34
13;17;18;-;5.81414;6.45449;6.88408;-;03:06:35
14;18;19;-;5.49594;6.23709;6.43393;-;03:06:36
14;18;19;-;5.50037;6.26179;6.404;-;03:06:37
13;17;18;-;5.62565;6.32301;10.1232;-;03:06:38
12;16;17;-;5.1641;5.64227;5.72575;-;03:06:39
12;16;17;-;4.35696;4.79105;4.82221;-;03:06:40
12;16;18;-;5.54619;6.20204;6.40331;-;03:06:41
12;16;18;-;4.81913;5.37244;5.76705;-;03:06:42
12;16;18;-;5.32495;6.03182;7.1269;-;03:06:43
 14;14;12;-;5.7146;5.89599;0;-;03:15:42
9;10;12;-;5.63766;6.58431;7.28919;-;03:15:43
10;12;13;-;6.13889;6.83502;9.87282;-;03:15:44
11;13;15;-;5.4037;5.87132;5.97087;-;03:15:45
10;14;15;-;5.47428;6.46296;9.24778;-;03:15:46
11;14;14;-;5.30101;6.1034;14.2243;-;03:15:47
9;14;14;-;4.85422;5.45262;5.55515;-;03:15:48
9;14;14;-;4.92419;5.63006;10.8458;-;03:15:49
9;13;13;-;5.5232;6.14756;6.32498;-;03:15:50
9;13;13;-;5.467;6.5266;6.98034;-;03:15:51
9;13;14;-;5.76688;6.47618;6.60683;-;03:15:52
9;13;14;-;5.13917;5.84042;5.95429;-;03:15:53
 15;15;14;-;6.22816;6.35382;0;-;03:24:52
10;14;14;-;5.60029;6.3879;7.1526;-;03:24:53
10;14;14;-;6.26108;7.19877;7.75224;-;03:24:54
10;14;14;-;5.74627;6.47937;11.1023;-;03:24:55
11;15;15;-;5.62892;6.34498;9.07338;-;03:24:56
11;15;15;-;5.69054;6.30639;6.70098;-;03:24:57
12;15;15;-;5.80729;6.48464;6.50852;-;03:24:58
11;14;14;-;5.08573;5.6895;10.5454;-;03:24:59
11;14;14;-;5.39592;5.99436;6.17119;-;03:25:00
11;15;15;-;5.10173;5.97247;18.9218;-;03:25:01
11;15;15;-;5.76005;6.43608;9.15684;-;03:25:02
11;15;15;-;5.50331;6.27321;6.4858;-;03:25:03
 16;16;15;-;5.94696;6.17506;0;-;03:34:02
12;15;15;-;5.54723;6.14917;6.19333;-;03:34:03
12;15;15;-;5.72166;6.41393;6.46165;-;03:34:04
11;15;15;-;5.68378;6.45167;7.06069;-;03:34:05
11;15;15;-;5.42147;6.08785;6.55789;-;03:34:06
11;15;15;-;5.26498;6.08003;6.35236;-;03:34:07
11;15;15;-;5.86511;6.56795;7.20021;-;03:34:08
12;16;16;-;5.15125;5.83501;6.3015;-;03:34:09
12;16;16;-;5.06849;5.80357;6.1243;-;03:34:10
12;17;17;-;5.59326;6.40006;6.7246;-;03:34:11
11;16;16;-;5.78357;6.49842;6.89033;-;03:34:12
11;16;16;-;5.22239;5.72674;5.75027;-;03:34:13
 17;17;18;-;6.22657;8.68371;0;-;03:43:12
11;16;18;-;5.54831;6.28135;8.29417;-;03:43:13
11;16;18;-;5.28734;5.90605;6.3617;-;03:43:14
11;16;18;-;4.93078;5.45364;8.00467;-;03:43:15
12;17;19;-;6.12132;6.89088;8.04407;-;03:43:16
12;17;19;-;5.47588;6.26066;17.1607;-;03:43:17
13;18;19;-;5.4716;6.20672;7.68577;-;03:43:18
12;17;18;-;5.7455;6.36981;6.40817;-;03:43:19
12;17;18;-;5.83627;6.67679;7.15149;-;03:43:20
12;18;18;-;5.1937;5.83788;5.99506;-;03:43:21
12;18;18;-;5.74022;6.43311;6.8242;-;03:43:22
12;18;18;-;5.60883;6.21217;7.2446;-;03:43:23
 6;20;14;-;5.52309;6.05648;0;-;03:52:22
10;15;16;-;5.5621;6.54105;7.16251;-;03:52:23
10;16;17;-;5.94155;6.58881;6.61565;-;03:52:24
11;16;17;-;5.74645;6.49358;6.67372;-;03:52:25
10;16;17;-;5.82575;6.5227;7.90293;-;03:52:26
10;15;15;-;6.20318;6.85259;9.43903;-;03:52:27
10;14;15;-;5.46217;6.01881;7.11104;-;03:52:28
10;13;14;-;5.83439;6.53047;6.71588;-;03:52:29
11;14;16;-;5.72956;6.40033;6.44273;-;03:52:30
11;14;16;-;5.09893;6.14007;7.87315;-;03:52:31
11;15;17;-;5.73297;6.54934;7.05216;-;03:52:32
11;15;17;-;5.56874;6.22028;6.30458;-;03:52:33
 14;16;18;-;5.69097;7.81554;0;-;04:01:32
12;16;18;-;5.01763;5.73258;6.85502;-;04:01:33
12;16;18;-;5.11461;5.7468;5.92814;-;04:01:34
11;15;17;-;4.72903;5.5569;6.12653;-;04:01:35
11;14;16;-;6.08395;7.0338;8.26798;-;04:01:36
11;14;16;-;5.5048;6.44014;6.71453;-;04:01:37
11;15;16;-;5.05254;5.72172;6.33264;-;04:01:38
11;15;16;-;6.15596;6.94011;7.39379;-;04:01:39
11;15;16;-;4.90785;5.51927;7.95052;-;04:01:40
10;14;15;-;5.58653;6.22493;8.7489;-;04:01:41
10;14;15;-;4.97998;5.79694;6.05903;-;04:01:42
10;14;15;-;4.69919;5.21333;5.32054;-;04:01:43
 16;17;14;-;6.32047;6.61817;0;-;04:10:42
10;14;14;-;5.4974;6.32469;10.1937;-;04:10:43
10;14;14;-;5.54456;6.05658;6.07898;-;04:10:44
10;15;15;-;5.76039;6.50861;18.7552;-;04:10:45
11;16;16;-;6.54715;7.31474;7.66034;-;04:10:46
11;16;16;-;5.85636;6.82081;7.40854;-;04:10:47
11;15;15;-;5.4788;6.38219;6.96021;-;04:10:48
10;14;14;-;5.92828;6.45095;20.8701;-;04:10:49
10;14;14;-;5.5016;5.99818;10.6615;-;04:10:50
10;15;15;-;5.62413;6.16743;6.53237;-;04:10:51
10;15;15;-;5.21907;5.73227;18.5241;-;04:10:52
10;15;15;-;5.7366;6.47051;6.6117;-;04:10:53
 14;14;13;-;5.98583;6.27384;0;-;04:19:52
10;13;13;-;5.59979;6.15186;6.27142;-;04:19:53
10;13;13;-;6.31966;6.9341;6.96204;-;04:19:54
10;14;14;-;5.9644;6.81586;7.56925;-;04:19:55
11;15;15;-;5.72652;6.29903;6.39977;-;04:19:56
11;15;15;-;5.79325;6.62002;6.95227;-;04:19:57
11;15;15;-;5.718;6.2735;6.28524;-;04:19:58
10;14;14;-;5.23645;5.84046;6.08855;-;04:19:59
10;14;14;-;5.48725;5.9875;6.07309;-;04:20:00
11;14;14;-;5.28991;5.89072;6.03131;-;04:20:01
11;14;14;-;5.48972;6.07969;10.7899;-;04:20:02
11;14;14;-;5.25914;5.89944;6.61614;-;04:20:03
 12;12;16;-;5.79019;8.38263;0;-;04:29:02
10;16;16;-;5.4516;6.22879;7.31763;-;04:29:03
10;15;15;-;4.95967;5.64629;6.77735;-;04:29:04
10;15;15;-;4.99855;5.61379;9.25781;-;04:29:05
10;15;15;-;4.9471;5.53243;6.00472;-;04:29:06
11;15;15;-;4.47568;5.21045;5.49238;-;04:29:07
12;15;15;-;4.96929;5.79268;6.36153;-;04:29:08
12;16;16;-;5.06683;5.56317;5.95447;-;04:29:09
12;15;15;-;5.24115;6.1317;6.47707;-;04:29:10
12;15;15;-;4.76444;5.48266;5.90731;-;04:29:11
11;16;16;-;5.35422;5.87838;5.91597;-;04:29:12
11;16;16;-;4.96172;5.38904;5.48049;-;04:29:13
 14;14;16;-;5.32175;10.0002;0;-;04:38:12
10;15;16;-;5.3256;5.96947;11.0178;-;04:38:13
10;15;16;-;5.70661;6.37437;6.46232;-;04:38:14
10;14;15;-;5.47228;5.95009;5.985;-;04:38:15
11;15;16;-;4.91122;5.46593;5.56884;-;04:38:16
11;15;16;-;5.32253;5.9898;6.15906;-;04:38:17
12;16;16;-;5.46731;6.27753;7.49223;-;04:38:18
11;15;15;-;5.21739;6.06774;6.49376;-;04:38:19
11;15;15;-;5.25039;6.06466;6.41537;-;04:38:20
11;15;15;-;5.04354;5.76182;5.93778;-;04:38:21
11;15;15;-;5.0931;5.73405;5.91616;-;04:38:22
11;15;15;-;4.48276;5.2392;5.57899;-;04:38:23
 15;15;17;-;4.56635;4.86324;0;-;04:47:22
12;17;17;-;4.50834;5.0678;5.2857;-;04:47:23
12;17;17;-;4.07388;4.60807;4.98542;-;04:47:24
12;17;17;-;3.92336;4.29226;4.31528;-;04:47:25
13;18;18;-;4.73531;5.36769;5.80136;-;04:47:26
13;18;18;-;4.8224;5.39742;5.69712;-;04:47:27
12;17;17;-;4.7567;5.40335;5.45383;-;04:47:28
11;16;16;-;4.09438;4.82406;5.61471;-;04:47:29
11;16;16;-;4.1801;4.72508;5.02359;-;04:47:30
11;15;15;-;4.46918;4.9595;4.97805;-;04:47:31
11;15;15;-;4.67831;4.97538;4.97812;-;04:47:32
11;15;15;-;4.29228;4.8607;5.01124;-;04:47:33
 14;14;15;-;4.72423;5.05988;0;-;04:56:32
10;15;15;-;4.98429;5.4971;5.51898;-;04:56:33
10;15;15;-;4.40378;5.15313;5.75171;-;04:56:34
11;15;15;-;4.72352;5.13095;7.91354;-;04:56:35
12;16;16;-;4.09866;4.77146;4.86335;-;04:56:36
12;16;16;-;4.74618;5.5441;6.10002;-;04:56:37
12;16;16;-;4.56558;5.07891;5.17472;-;04:56:38
11;15;15;-;5.19301;5.69776;5.77761;-;04:56:39
11;15;15;-;4.2221;4.69601;5.0012;-;04:56:40
10;15;15;-;4.93457;5.47988;5.58354;-;04:56:41
10;15;15;-;4.94824;5.50705;5.61106;-;04:56:42
10;15;15;-;4.603;5.0981;5.19272;-;04:56:43
 4;4;16;-;4.94836;4.96839;0;-;05:05:42
10;15;15;-;4.3238;4.64163;4.64514;-;05:05:43
9;13;14;-;4.55404;5.00878;5.09571;-;05:05:44
9;13;14;-;4.22196;4.6403;4.93801;-;05:05:45
10;12;13;-;4.76973;5.28186;5.36366;-;05:05:46
10;12;14;-;3.88622;4.54503;7.46961;-;05:05:47
10;13;14;-;4.356;4.72707;4.80853;-;05:05:48
10;12;13;-;4.84035;5.34224;7.85811;-;05:05:49
10;12;12;-;4.7698;5.29219;7.79894;-;05:05:50
10;12;12;-;4.15929;4.70654;5.16096;-;05:05:51
9;12;12;-;3.76003;4.16978;4.46691;-;05:05:52
9;12;12;-;5.08208;5.71069;10.5146;-;05:05:53
 15;15;16;-;5.06743;5.51625;0;-;05:14:52
11;15;15;-;4.48179;5.07767;5.18209;-;05:14:53
11;15;15;-;4.86401;5.52542;5.7259;-;05:14:54
11;15;15;-;4.23963;4.75803;11.0959;-;05:14:55
10;15;15;-;4.51449;5.01549;6.13001;-;05:14:56
10;15;15;-;4.66087;5.28274;5.46111;-;05:14:57
10;15;15;-;4.53802;5.06991;5.70224;-;05:14:58
10;14;14;-;4.52975;5.42048;8.85261;-;05:14:59
10;14;14;-;4.98156;5.50258;5.61036;-;05:15:00
10;14;14;-;4.96775;5.67302;8.64057;-;05:15:01
10;15;15;-;4.44101;5.06843;7.70989;-;05:15:02
10;15;15;-;4.91898;5.42989;10.2439;-;05:15:03
 13;13;13;-;6.36976;6.40589;0;-;05:24:02
9;12;13;-;6.46348;7.55722;27.646;-;05:24:03
9;12;13;-;6.09218;7.04259;9.9052;-;05:24:04
9;11;12;-;6.12822;6.9286;7.03362;-;05:24:05
10;12;13;-;6.48089;7.36784;12.5876;-;05:24:06
10;12;13;-;6.94172;8.08178;10.1801;-;05:24:07
9;13;14;-;5.79984;6.57361;6.75552;-;05:24:08
8;12;13;-;6.42133;7.21488;7.61678;-;05:24:09
8;12;13;-;5.9081;6.80036;8.26684;-;05:24:10
9;13;13;-;6.10486;7.04125;8.6794;-;05:24:11
9;13;13;-;5.91246;6.84189;10.6357;-;05:24:12
9;13;13;-;5.91247;6.82813;7.36755;-;05:24:13
 14;15;13;-;6.23385;6.50337;0;-;05:33:12
9;13;13;-;7.00895;7.84274;8.9998;-;05:33:13
9;13;13;-;6.50453;7.46418;11.415;-;05:33:14
9;13;13;-;6.54082;7.66116;8.55367;-;05:33:15
10;14;14;-;6.17431;7.10495;7.57065;-;05:33:16
10;14;14;-;5.99161;6.97961;7.7413;-;05:33:17
10;14;14;-;5.66033;6.4272;7.77233;-;05:33:18
9;13;13;-;5.56856;6.49524;8.56962;-;05:33:19
9;13;13;-;5.90882;6.65833;7.0809;-;05:33:20
9;14;14;-;5.38505;6.19847;6.65416;-;05:33:21
9;14;14;-;5.2608;5.96947;6.19694;-;05:33:22
9;14;14;-;5.64901;6.31711;6.4223;-;05:33:23
 16;16;13;-;6.83277;10.3646;0;-;05:42:22
10;12;12;-;5.89204;6.9025;8.53911;-;05:42:23
9;12;12;-;5.98221;6.93822;7.80285;-;05:42:24
9;11;11;-;6.1121;7.33299;8.84483;-;05:42:25
9;11;11;-;5.35162;6.17103;8.22869;-;05:42:26
9;12;12;-;5.87599;6.71479;9.65836;-;05:42:27
8;10;10;-;5.84898;6.90347;8.21396;-;05:42:28
9;11;11;-;5.89903;6.82002;7.91725;-;05:42:29
9;12;12;-;6.04131;7.27139;17.3719;-;05:42:30
9;12;12;-;5.3501;6.22752;17.8293;-;05:42:31
8;12;12;-;6.24647;7.32339;7.71885;-;05:42:32
8;12;12;-;5.73258;6.68605;9.25989;-;05:42:33
 13;13;13;-;6.13177;6.60088;0;-;05:51:32
9;12;13;-;5.14086;5.92069;6.24185;-;05:51:33
9;12;13;-;5.02652;5.77366;8.73003;-;05:51:34
8;11;13;-;4.82398;5.82533;6.60254;-;05:51:35
9;12;14;-;5.83871;6.52656;6.66458;-;05:51:36
9;12;14;-;5.15084;5.87465;12.0055;-;05:51:37
9;13;13;-;5.70225;6.43223;6.52358;-;05:51:38
8;12;12;-;5.20804;5.93872;6.03337;-;05:51:39
8;12;12;-;5.40212;6.01514;6.17551;-;05:51:40
9;13;13;-;5.60695;6.17289;6.26795;-;05:51:41
9;13;13;-;5.53529;6.34444;6.70443;-;05:51:42
9;13;13;-;5.24987;5.8465;6.02763;-;05:51:43
 13;13;15;-;5.68067;5.99391;0;-;06:00:42
10;15;15;-;4.97037;5.86884;6.89934;-;06:00:43
10;15;15;-;5.00924;5.63232;6.00001;-;06:00:44
10;14;14;-;5.74327;6.73798;7.71849;-;06:00:45
11;15;15;-;5.86687;6.83275;12.6007;-;06:00:46
11;15;15;-;5.49465;6.35967;7.51885;-;06:00:47
10;15;15;-;5.13845;5.98817;7.68079;-;06:00:48
9;14;14;-;5.43522;6.23189;8.86334;-;06:00:49
9;14;14;-;5.7501;6.6675;7.21535;-;06:00:50
9;13;13;-;5.28145;5.99693;6.39175;-;06:00:51
9;13;13;-;5.23676;6.04553;6.45104;-;06:00:52
9;13;13;-;5.18022;5.76037;5.84673;-;06:00:53
 14;16;17;-;5.84483;7.15156;0;-;06:09:52
11;15;17;-;5.999;6.99194;7.24117;-;06:09:53
11;15;17;-;5.99017;6.79742;7.01871;-;06:09:54
11;16;17;-;5.71541;6.55213;6.72717;-;06:09:55
12;17;18;-;6.00986;7.16938;15.1398;-;06:09:56
12;17;18;-;5.70828;6.44358;6.53964;-;06:09:57
11;16;17;-;5.30712;6.34098;8.10044;-;06:09:58
10;15;16;-;5.96581;7.04516;12.2256;-;06:09:59
10;15;16;-;5.879;6.85796;7.1432;-;06:10:00
10;14;15;-;4.84507;5.63386;8.52516;-;06:10:01
10;14;15;-;5.4405;6.28406;6.8979;-;06:10:02
10;14;15;-;5.51938;6.47858;6.89187;-;06:10:03
 12;12;16;-;5.82796;6.12006;0;-;06:19:02
11;15;17;-;5.07723;5.62338;5.73259;-;06:19:03
11;16;17;-;4.90034;5.85819;6.40445;-;06:19:04
11;16;16;-;5.67673;6.44786;6.51545;-;06:19:05
10;16;16;-;5.33417;6.02701;6.27095;-;06:19:06
10;15;15;-;5.7974;6.6998;7.70897;-;06:19:07
9;13;13;-;4.63188;5.24327;5.3384;-;06:19:08
10;14;14;-;5.77398;6.53193;6.6803;-;06:19:09
10;14;14;-;5.49345;6.18298;8.98315;-;06:19:10
10;14;14;-;4.43724;5.17492;7.81843;-;06:19:11
12;16;16;-;5.79238;6.78007;7.537;-;06:19:12
12;16;16;-;4.49443;5.14747;6.47599;-;06:19:13
 17;18;15;-;6.58748;7.18512;0;-;06:28:12
10;15;15;-;5.94572;7.13189;8.05951;-;06:28:13
10;15;15;-;5.79368;6.65949;6.85702;-;06:28:14
10;15;15;-;5.74114;6.54272;6.86508;-;06:28:15
10;15;15;-;5.47859;6.26995;6.38319;-;06:28:16
10;15;15;-;5.45902;6.52542;7.62401;-;06:28:17
10;15;15;-;6.17208;7.23099;7.68658;-;06:28:18
10;15;15;-;5.22565;5.81084;5.89811;-;06:28:19
10;15;15;-;4.53599;5.30259;6.47331;-;06:28:20
10;15;15;-;5.57496;6.29112;6.35539;-;06:28:21
11;16;17;-;5.04562;5.83401;6.30804;-;06:28:22
12;17;18;-;5.29666;6.16607;6.4132;-;06:28:23
 13;16;18;-;6.58224;7.6895;0;-;06:37:22
10;17;18;-;5.62609;6.47534;9.42817;-;06:37:23
10;17;18;-;6.44421;7.51843;7.89552;-;06:37:24
9;15;16;-;6.06914;6.92094;7.35178;-;06:37:25
9;15;16;-;6.04862;7.19301;7.73329;-;06:37:26
9;15;16;-;6.09148;7.49337;13.4653;-;06:37:27
9;15;16;-;5.53389;6.80233;8.45396;-;06:37:28
9;15;16;-;5.5429;6.3941;25.3687;-;06:37:29
9;15;16;-;6.44825;7.62402;8.46468;-;06:37:30
9;14;17;-;6.54368;7.50186;25.444;-;06:37:31
9;14;17;-;6.67486;8.00766;20.6124;-;06:37:32
9;14;17;-;5.82581;6.69064;10.3737;-;06:37:33
 15;15;17;-;8.14279;16.0976;0;-;06:46:32
11;17;17;-;5.22247;6.42367;8.22755;-;06:46:33
11;17;17;-;5.64931;6.71925;7.51358;-;06:46:34
11;17;17;-;6.48176;8.01174;10.4706;-;06:46:35
12;18;18;-;5.56469;6.4908;6.99705;-;06:46:36
12;18;18;-;6.71291;8.10702;15.8643;-;06:46:37
12;17;17;-;5.90141;7.30554;9.32672;-;06:46:38
11;16;16;-;6.44348;7.92238;14.1842;-;06:46:39
11;16;16;-;6.58532;8.53155;11.5838;-;06:46:40
11;16;16;-;6.70931;8.09282;12.4726;-;06:46:41
11;16;16;-;7.16591;8.74266;10.6419;-;06:46:42
11;16;16;-;6.83474;8.59851;11.9277;-;06:46:43
 10;13;14;-;8.02539;12.1329;0;-;06:55:42
9;14;16;-;7.89497;10.0631;24.9831;-;06:55:43
11;21;21;-;7.41939;9.54111;11.4567;-;06:55:44
11;22;22;-;7.11215;8.80615;14.0486;-;06:55:45
11;19;19;-;7.10159;8.89182;12.7427;-;06:55:46
11;19;19;-;7.63036;9.4648;21.6134;-;06:55:47
10;16;17;-;6.85005;8.84396;28.5148;-;06:55:48
10;16;17;-;7.17328;9.10421;16.8941;-;06:55:49
10;14;15;-;6.19518;7.64324;8.10087;-;06:55:50
9;14;15;-;6.8009;8.68796;18.6163;-;06:55:51
16;24;24;-;7.04624;8.74046;10.7892;-;06:55:52
11;16;16;-;5.9165;7.90357;21.0308;-;06:55:53
 14;14;14;-;8.4215;16.4582;0;-;07:04:52
9;14;14;-;6.26737;8.08931;11.624;-;07:04:53
9;14;14;-;6.25901;7.80453;10.9196;-;07:04:54
10;15;15;-;6.47651;8.57929;12.6219;-;07:04:55
11;16;16;-;5.96107;7.36331;9.22569;-;07:04:56
11;16;16;-;6.51339;8.05253;14.6965;-;07:04:57
11;16;16;-;6.41614;7.65741;9.6886;-;07:04:58
10;15;15;-;5.92006;7.31761;12.2518;-;07:04:59
10;15;15;-;6.18382;7.50852;12.45;-;07:05:00
10;14;14;-;6.4299;7.87925;10.5555;-;07:05:01
10;14;14;-;6.79126;8.35986;9.47094;-;07:05:02
10;14;14;-;6.60644;8.14361;11.3661;-;07:05:03
 16;18;18;-;6.93631;7.7066;0;-;07:14:02
11;15;18;-;6.79185;8.52022;12.4938;-;07:14:03
11;15;18;-;5.99367;7.39765;9.89121;-;07:14:04
11;15;18;-;6.15684;7.3043;7.79217;-;07:14:05
11;15;18;-;6.06303;7.50915;8.38472;-;07:14:06
11;15;18;-;6.2565;7.77257;9.18764;-;07:14:07
11;15;18;-;5.94329;7.24964;8.1102;-;07:14:08
11;15;19;-;6.84845;8.5714;13.0919;-;07:14:09
11;15;19;-;6.35026;7.85407;10.1047;-;07:14:10
11;15;19;-;6.43458;7.68907;13.7962;-;07:14:11
10;16;18;-;6.24609;7.15469;7.87315;-;07:14:12
10;16;18;-;6.10725;7.67107;24.4859;-;07:14:13
 18;22;18;-;7.73476;10.7181;0;-;07:23:12
10;15;18;-;6.39886;7.93566;10.8634;-;07:23:13
10;15;18;-;6.17649;7.69377;10.1188;-;07:23:14
10;16;20;-;6.58856;7.95823;13.3648;-;07:23:15
11;17;21;-;6.53951;8.23721;13.4884;-;07:23:16
11;17;21;-;6.96136;8.4065;11.8963;-;07:23:17
11;16;20;-;7.24331;9.09995;21.2635;-;07:23:18
10;15;19;-;6.92986;8.96753;23.1521;-;07:23:19
10;15;19;-;6.30682;7.811;30.5736;-;07:23:20
10;17;21;-;7.15023;8.94181;14.935;-;07:23:21
10;18;22;-;6.86059;8.16716;8.73928;-;07:23:22
11;18;22;-;6.56974;8.51048;14.6267;-;07:23:23
 26;26;15;-;8.23162;13.3565;0;-;07:32:22
11;14;16;-;7.04466;8.36693;23.8204;-;07:32:23
11;15;17;-;7.00077;8.67057;11.0399;-;07:32:24
